0,1,2,3,4,5,6,7,8,9
0.0,0.21845794392523366,0.23539719626168223,0.21845794392523366,0.10922897196261683,0.0,0.0,0.21845794392523366,0.0,0.0
0.0,0.0,0.3911368015414257,0.0,0.0,0.09184328837508027,0.0,0.4251766217084135,0.0,0.09184328837508027
0.011990728099783306,0.06195209518221376,0.14009742150419915,0.15527924724873593,0.00799381873318887,0.0,0.009992273416486088,0.5967067783490151,0.01598763746637774,0.0
0.014300817823574365,0.06902437768787661,0.035324521330568355,0.12820088383886002,0.04463216061478735,0.0711485081229722,0.01884863304752619,0.618520097533835,0.0,0.0
0.01673611417834842,0.150029133503085,0.04792613359139665,0.12143922406894948,0.11069829462140843,0.0614038845559283,0.011125262211567274,0.47940581302358676,0.0012361402457296974,0.0
0.011820964039785768,0.08234196251058801,0.024636572302983932,0.08666348634740444,0.04992904648023364,0.08705572319438176,0.013573268140240131,0.6231446059678654,0.020834371016516987,0.0
0.020870503012006162,0.09424587518982622,0.020845990964185494,0.14380446101183372,0.06512578808593737,0.050477665431869385,0.02140002550941774,0.5759102729610828,0.007319417833840985,0.0
0.008468567767959082,0.0720196702532047,0.16216305947345316,0.13200008944217084,0.0996243922494108,0.08677002696957839,0.012725770903391814,0.4082690857506238,0.017959337190207512,0.0
0.017209828988940964,0.05685292540534541,0.1510301821099895,0.1612680823764107,0.04019982353640131,0.017470880774675537,0.007258266358908759,0.547959155308751,0.0007508551405767681,0.0
0.0,0.01206140350877193,0.27292188805346695,0.2157524493050809,0.02234278879015721,0.04171888053467,0.006578947368421052,0.4286236424394319,0.0,0.0
0.007147018603547967,0.11063162947385899,0.4013653605465465,0.11645795077856577,0.055079776548188054,0.08623908832540912,0.005922726696629653,0.21452412605097407,0.0026323229762798455,0.0
0.01234213056950529,0.20971773233488694,0.2662833947195396,0.14941624743611737,0.07837679269499044,0.05338283893919582,0.006622502404103003,0.22258792602614064,0.001270434875520889,0.0
0.016831028887354646,0.08918954330796361,0.19817592957554112,0.22086112519505163,0.025143978932113956,0.041940141500301856,0.008000477115669102,0.365773683805919,0.034084091680085006,0.0
0.015863845605856044,0.07045968028509847,0.14248782817423003,0.18599183385926277,0.04306378744570093,0.041864762579571356,0.011192101044749738,0.46205841584768514,0.027017745157845417,0.0
